"","Country","CreationDate","CountTotalUsers","CountTotalUsersStack"
"3520","Luxembourg","2016-12",1,30
"3521","Luxembourg","2017-01",3,33
"3522","Luxembourg","2017-02",2,35
"3523","Luxembourg","2017-05",1,36
"3524","Luxembourg","2017-10",1,37
"3525","Luxembourg","2017-12",1,38
"3526","Luxembourg","2018-03",1,39
"3527","Luxembourg","2018-05",1,40
"3528","Luxembourg","2018-08",1,41
"3529","Luxembourg","2018-11",2,43
"3530","Macau","2017-09",1,1
"3531","Macau","2018-09",1,2
"3532","Madagascar","2017-03",1,1
"3533","Madagascar","2017-05",1,2
"3534","Madagascar","2018-04",1,3
"3535","Madagascar","2018-07",1,4
"3536","Malawi","2017-10",1,1
"3537","Malawi","2018-12",1,2
"3538","Malaysia","2011-02",1,1
"3539","Malaysia","2011-05",1,2
"3540","Malaysia","2011-07",1,3
"3541","Malaysia","2011-08",1,4
"3542","Malaysia","2011-10",1,5
"3543","Malaysia","2011-11",2,7
"3544","Malaysia","2011-12",1,8
"3545","Malaysia","2012-02",1,9
"3546","Malaysia","2012-04",1,10
"3547","Malaysia","2012-06",1,11
"3548","Malaysia","2012-07",2,13
"3549","Malaysia","2012-08",2,15
"3550","Malaysia","2012-10",2,17
"3551","Malaysia","2012-11",2,19
"3552","Malaysia","2013-01",1,20
"3553","Malaysia","2013-02",3,23
"3554","Malaysia","2013-03",2,25
"3555","Malaysia","2013-04",1,26
"3556","Malaysia","2013-05",1,27
"3557","Malaysia","2013-06",3,30
"3558","Malaysia","2013-09",2,32
"3559","Malaysia","2013-10",1,33
"3560","Malaysia","2014-02",3,36
"3561","Malaysia","2014-03",1,37
"3562","Malaysia","2014-05",2,39
"3563","Malaysia","2014-06",1,40
"3564","Malaysia","2014-08",2,42
"3565","Malaysia","2014-09",2,44
"3566","Malaysia","2014-10",5,49
"3567","Malaysia","2014-11",6,55
"3568","Malaysia","2014-12",1,56
"3569","Malaysia","2015-01",2,58
"3570","Malaysia","2015-02",2,60
"3571","Malaysia","2015-03",4,64
"3572","Malaysia","2015-04",2,66
"3573","Malaysia","2015-05",2,68
"3574","Malaysia","2015-06",3,71
"3575","Malaysia","2015-07",2,73
"3576","Malaysia","2015-08",1,74
"3577","Malaysia","2015-09",1,75
"3578","Malaysia","2015-11",4,79
"3579","Malaysia","2015-12",2,81
"3580","Malaysia","2016-02",3,84
"3581","Malaysia","2016-03",1,85
"3582","Malaysia","2016-04",3,88
"3583","Malaysia","2016-06",1,89
"3584","Malaysia","2016-08",6,95
"3585","Malaysia","2016-09",3,98
"3586","Malaysia","2016-10",2,100
"3587","Malaysia","2016-11",2,102
"3588","Malaysia","2017-01",3,105
"3589","Malaysia","2017-02",1,106
"3590","Malaysia","2017-03",2,108
"3591","Malaysia","2017-04",4,112
"3592","Malaysia","2017-05",1,113
"3593","Malaysia","2017-06",1,114
"3594","Malaysia","2017-07",5,119
"3595","Malaysia","2017-09",2,121
"3596","Malaysia","2017-10",1,122
"3597","Malaysia","2017-11",2,124
"3598","Malaysia","2017-12",3,127
"3599","Malaysia","2018-01",2,129
"3600","Malaysia","2018-02",1,130
"3601","Malaysia","2018-04",4,134
"3602","Malaysia","2018-05",3,137
"3603","Malaysia","2018-06",4,141
"3604","Malaysia","2018-07",2,143
"3605","Malaysia","2018-08",1,144
"3606","Malaysia","2018-09",4,148
"3607","Malaysia","2018-10",2,150
"3608","Malaysia","2018-11",2,152
"3609","Maldives","2013-12",1,1
"3610","Maldives","2016-04",1,2
"3611","Malta","2010-12",1,1
"3612","Malta","2011-06",1,2
"3613","Malta","2011-08",1,3
"3614","Malta","2013-07",1,4
"3615","Malta","2013-10",1,5
"3616","Malta","2013-11",1,6
"3617","Malta","2013-12",1,7
"3618","Malta","2014-02",1,8
"3619","Malta","2014-05",1,9
"3620","Malta","2014-07",1,10
"3621","Malta","2015-02",1,11
"3622","Malta","2015-08",1,12
"3623","Malta","2015-12",2,14
"3624","Malta","2016-06",1,15
"3625","Malta","2016-07",1,16
"3626","Malta","2016-10",1,17
"3627","Malta","2016-11",1,18
"3628","Malta","2017-02",1,19
"3629","Malta","2017-06",1,20
"3630","Malta","2017-07",1,21
"3631","Malta","2017-08",1,22
"3632","Malta","2017-11",1,23
"3633","Malta","2018-01",1,24
"3634","Malta","2018-09",1,25
"3635","Malta","2018-11",1,26
"3636","Mauritania","2014-08",1,1
"3637","Mauritania","2016-05",1,2
"3638","Mauritania","2017-10",1,3
"3639","Mauritius","2011-09",1,1
"3640","Mauritius","2012-06",1,2
"3641","Mauritius","2014-06",1,3
"3642","Mauritius","2015-05",1,4
"3643","Mauritius","2015-08",1,5
"3644","Mauritius","2016-09",1,6
"3645","Mauritius","2017-05",1,7
"3646","Mauritius","2017-08",1,8
"3647","Mauritius","2017-10",1,9
"3648","Mauritius","2017-11",1,10
"3649","Mauritius","2018-07",1,11
"3650","Mexico","2010-08",2,2
"3651","Mexico","2010-09",2,4
"3652","Mexico","2011-01",3,7
"3653","Mexico","2011-02",1,8
"3654","Mexico","2011-03",1,9
"3655","Mexico","2011-04",2,11
"3656","Mexico","2011-05",2,13
"3657","Mexico","2011-07",3,16
"3658","Mexico","2011-08",2,18
"3659","Mexico","2011-09",1,19
"3660","Mexico","2011-10",1,20
"3661","Mexico","2011-11",1,21
"3662","Mexico","2011-12",2,23
"3663","Mexico","2012-01",2,25
"3664","Mexico","2012-02",4,29
"3665","Mexico","2012-03",2,31
"3666","Mexico","2012-04",3,34
"3667","Mexico","2012-05",3,37
"3668","Mexico","2012-08",2,39
"3669","Mexico","2012-10",2,41
"3670","Mexico","2012-11",1,42
"3671","Mexico","2012-12",4,46
"3672","Mexico","2013-01",3,49
"3673","Mexico","2013-02",2,51
"3674","Mexico","2013-03",1,52
"3675","Mexico","2013-05",1,53
"3676","Mexico","2013-06",3,56
"3677","Mexico","2013-07",1,57
"3678","Mexico","2013-08",1,58
"3679","Mexico","2013-09",4,62
"3680","Mexico","2013-10",2,64
"3681","Mexico","2013-11",2,66
"3682","Mexico","2013-12",2,68
"3683","Mexico","2014-02",3,71
"3684","Mexico","2014-03",5,76
"3685","Mexico","2014-04",2,78
"3686","Mexico","2014-05",4,82
"3687","Mexico","2014-07",3,85
"3688","Mexico","2014-08",1,86
"3689","Mexico","2014-09",2,88
"3690","Mexico","2014-10",7,95
"3691","Mexico","2014-11",6,101
"3692","Mexico","2014-12",3,104
"3693","Mexico","2015-01",5,109
"3694","Mexico","2015-02",4,113
"3695","Mexico","2015-03",2,115
"3696","Mexico","2015-04",4,119
"3697","Mexico","2015-05",2,121
"3698","Mexico","2015-06",3,124
"3699","Mexico","2015-07",8,132
"3700","Mexico","2015-08",6,138
"3701","Mexico","2015-09",4,142
"3702","Mexico","2015-10",5,147
"3703","Mexico","2015-11",2,149
"3704","Mexico","2015-12",5,154
"3705","Mexico","2016-01",1,155
"3706","Mexico","2016-02",4,159
"3707","Mexico","2016-03",2,161
"3708","Mexico","2016-04",3,164
"3709","Mexico","2016-05",2,166
"3710","Mexico","2016-07",3,169
"3711","Mexico","2016-08",2,171
"3712","Mexico","2016-09",7,178
"3713","Mexico","2016-10",5,183
"3714","Mexico","2016-11",3,186
"3715","Mexico","2016-12",1,187
"3716","Mexico","2017-01",4,191
"3717","Mexico","2017-02",5,196
"3718","Mexico","2017-03",3,199
"3719","Mexico","2017-04",5,204
"3720","Mexico","2017-05",1,205
"3721","Mexico","2017-06",2,207
"3722","Mexico","2017-07",2,209
"3723","Mexico","2017-08",3,212
"3724","Mexico","2017-09",3,215
"3725","Mexico","2017-10",2,217
"3726","Mexico","2017-11",7,224
"3727","Mexico","2017-12",5,229
"3728","Mexico","2018-01",5,234
"3729","Mexico","2018-02",4,238
"3730","Mexico","2018-03",4,242
"3731","Mexico","2018-04",6,248
"3732","Mexico","2018-05",1,249
"3733","Mexico","2018-06",7,256
"3734","Mexico","2018-07",5,261
"3735","Mexico","2018-08",7,268
"3736","Mexico","2018-09",8,276
"3737","Mexico","2018-10",3,279
"3738","Mexico","2018-11",2,281
"3739","Moldova","2011-09",1,1
"3740","Moldova","2012-05",2,3
"3741","Moldova","2012-10",1,4
"3742","Moldova","2012-12",1,5
"3743","Moldova","2013-02",1,6
"3744","Moldova","2013-07",2,8
"3745","Moldova","2013-12",2,10
"3746","Moldova","2014-02",1,11
"3747","Moldova","2014-03",1,12
"3748","Moldova","2014-06",1,13
"3749","Moldova","2014-11",1,14
"3750","Moldova","2015-03",1,15
"3751","Moldova","2015-08",1,16
"3752","Moldova","2016-02",1,17
"3753","Moldova","2016-03",1,18
"3754","Moldova","2016-09",1,19
"3755","Moldova","2017-02",1,20
"3756","Moldova","2017-04",1,21
"3757","Moldova","2017-07",2,23
"3758","Moldova","2017-08",1,24
"3759","Moldova","2017-10",2,26
"3760","Moldova","2017-12",1,27
"3761","Moldova","2018-01",2,29
"3762","Moldova","2018-02",1,30
"3763","Moldova","2018-03",1,31
"3764","Moldova","2018-04",1,32
"3765","Moldova","2018-08",3,35
"3766","Moldova","2018-09",2,37
"3767","Moldova","2018-10",1,38
"3768","Monaco","2010-10",1,1
"3769","Monaco","2012-11",1,2
"3770","Monaco","2016-02",1,3
"3771","Monaco","2016-03",1,4
"3772","Mongolia","2012-02",1,1
"3773","Mongolia","2013-08",1,2
"3774","Mongolia","2014-05",1,3
"3775","Mongolia","2015-05",1,4
"3776","Mongolia","2015-08",1,5
"3777","Mongolia","2017-07",1,6
"3778","Mongolia","2017-10",1,7
"3779","Mongolia","2018-09",1,8
"3780","Montenegro","2011-09",1,1
"3781","Montenegro","2011-11",1,2
"3782","Montenegro","2016-07",1,3
"3783","Montenegro","2016-10",1,4
"3784","Montenegro","2016-12",1,5
"3785","Montenegro","2017-09",1,6
"3786","Montenegro","2018-01",1,7
"3787","Montenegro","2018-02",1,8
"3788","Montenegro","2018-06",1,9
"3789","Montenegro","2018-08",1,10
"3790","Montenegro","2018-10",1,11
"3791","Morocco","2011-03",1,1
"3792","Morocco","2012-05",1,2
"3793","Morocco","2013-08",1,3
"3794","Morocco","2013-09",1,4
"3795","Morocco","2014-02",2,6
"3796","Morocco","2014-03",1,7
"3797","Morocco","2014-11",1,8
"3798","Morocco","2014-12",1,9
"3799","Morocco","2015-01",1,10
"3800","Morocco","2015-03",1,11
"3801","Morocco","2015-04",1,12
"3802","Morocco","2015-08",1,13
"3803","Morocco","2015-11",1,14
"3804","Morocco","2016-01",1,15
"3805","Morocco","2016-04",1,16
"3806","Morocco","2016-05",1,17
"3807","Morocco","2016-09",1,18
"3808","Morocco","2016-12",2,20
"3809","Morocco","2017-01",1,21
"3810","Morocco","2017-03",2,23
"3811","Morocco","2017-04",1,24
"3812","Morocco","2017-05",1,25
"3813","Morocco","2017-06",1,26
"3814","Morocco","2017-08",1,27
"3815","Morocco","2017-09",1,28
"3816","Morocco","2017-10",2,30
"3817","Morocco","2017-11",2,32
"3818","Morocco","2017-12",3,35
"3819","Morocco","2018-01",1,36
"3820","Morocco","2018-02",1,37
"3821","Morocco","2018-03",1,38
"3822","Morocco","2018-07",1,39
"3823","Morocco","2018-08",1,40
"3824","Morocco","2018-10",1,41
"3825","Morocco","2018-11",2,43
"3826","Namibia","2013-05",1,1
"3827","Namibia","2015-06",1,2
"3828","Namibia","2015-10",1,3
"3829","Namibia","2016-02",1,4
"3830","Namibia","2018-10",1,5
"3831","Nepal","2011-07",1,1
"3832","Nepal","2011-09",1,2
"3833","Nepal","2011-11",1,3
"3834","Nepal","2012-03",1,4
"3835","Nepal","2012-07",1,5
"3836","Nepal","2012-10",1,6
"3837","Nepal","2012-12",1,7
"3838","Nepal","2013-01",1,8
"3839","Nepal","2013-04",1,9
"3840","Nepal","2013-05",1,10
"3841","Nepal","2013-06",2,12
"3842","Nepal","2013-07",1,13
"3843","Nepal","2013-08",1,14
"3844","Nepal","2013-10",1,15
"3845","Nepal","2013-11",2,17
"3846","Nepal","2013-12",2,19
"3847","Nepal","2014-01",1,20
"3848","Nepal","2014-02",3,23
"3849","Nepal","2014-03",3,26
"3850","Nepal","2014-04",2,28
"3851","Nepal","2014-05",2,30
"3852","Nepal","2014-06",1,31
"3853","Nepal","2014-07",1,32
"3854","Nepal","2014-09",2,34
"3855","Nepal","2014-10",1,35
"3856","Nepal","2015-01",1,36
"3857","Nepal","2015-03",2,38
"3858","Nepal","2015-07",3,41
"3859","Nepal","2015-08",2,43
"3860","Nepal","2015-09",1,44
"3861","Nepal","2015-10",1,45
"3862","Nepal","2015-11",1,46
"3863","Nepal","2015-12",1,47
"3864","Nepal","2016-01",3,50
"3865","Nepal","2016-02",1,51
"3866","Nepal","2016-03",3,54
"3867","Nepal","2016-04",2,56
"3868","Nepal","2016-05",1,57
"3869","Nepal","2016-06",4,61
"3870","Nepal","2016-07",3,64
"3871","Nepal","2016-08",2,66
"3872","Nepal","2016-11",2,68
"3873","Nepal","2016-12",1,69
"3874","Nepal","2017-01",1,70
"3875","Nepal","2017-02",1,71
"3876","Nepal","2017-03",2,73
"3877","Nepal","2017-04",6,79
"3878","Nepal","2017-05",2,81
"3879","Nepal","2017-06",1,82
"3880","Nepal","2017-07",2,84
"3881","Nepal","2017-08",1,85
"3882","Nepal","2017-09",2,87
"3883","Nepal","2017-10",2,89
"3884","Nepal","2017-12",1,90
"3885","Nepal","2018-02",1,91
"3886","Nepal","2018-03",2,93
"3887","Nepal","2018-04",3,96
"3888","Nepal","2018-06",2,98
"3889","Nepal","2018-08",4,102
"3890","Nepal","2018-09",2,104
"3891","Nepal","2018-10",3,107
"3892","Nepal","2018-11",2,109
"3893","Netherlands","2010-08",5,5
"3894","Netherlands","2010-09",7,12
"3895","Netherlands","2010-10",4,16
"3896","Netherlands","2010-11",1,17
"3897","Netherlands","2010-12",4,21
"3898","Netherlands","2011-01",6,27
"3899","Netherlands","2011-02",4,31
"3900","Netherlands","2011-03",5,36
"3901","Netherlands","2011-04",12,48
"3902","Netherlands","2011-05",4,52
"3903","Netherlands","2011-06",8,60
"3904","Netherlands","2011-07",15,75
"3905","Netherlands","2011-08",16,91
"3906","Netherlands","2011-09",8,99
"3907","Netherlands","2011-10",14,113
"3908","Netherlands","2011-11",10,123
"3909","Netherlands","2011-12",10,133
"3910","Netherlands","2012-01",12,145
"3911","Netherlands","2012-02",9,154
"3912","Netherlands","2012-03",7,161
"3913","Netherlands","2012-04",6,167
"3914","Netherlands","2012-05",5,172
"3915","Netherlands","2012-06",9,181
"3916","Netherlands","2012-07",17,198
"3917","Netherlands","2012-08",11,209
"3918","Netherlands","2012-09",8,217
"3919","Netherlands","2012-10",11,228
"3920","Netherlands","2012-11",12,240
"3921","Netherlands","2012-12",6,246
"3922","Netherlands","2013-01",7,253
"3923","Netherlands","2013-02",12,265
"3924","Netherlands","2013-03",14,279
"3925","Netherlands","2013-04",9,288
"3926","Netherlands","2013-05",4,292
"3927","Netherlands","2013-06",9,301
"3928","Netherlands","2013-07",8,309
"3929","Netherlands","2013-08",10,319
"3930","Netherlands","2013-09",9,328
"3931","Netherlands","2013-10",8,336
"3932","Netherlands","2013-11",16,352
"3933","Netherlands","2013-12",11,363
"3934","Netherlands","2014-01",22,385
"3935","Netherlands","2014-02",11,396
"3936","Netherlands","2014-03",17,413
"3937","Netherlands","2014-04",12,425
"3938","Netherlands","2014-05",7,432
"3939","Netherlands","2014-06",9,441
"3940","Netherlands","2014-07",14,455
"3941","Netherlands","2014-08",19,474
"3942","Netherlands","2014-09",14,488
"3943","Netherlands","2014-10",16,504
"3944","Netherlands","2014-11",17,521
"3945","Netherlands","2014-12",24,545
"3946","Netherlands","2015-01",13,558
"3947","Netherlands","2015-02",13,571
"3948","Netherlands","2015-03",22,593
"3949","Netherlands","2015-04",8,601
"3950","Netherlands","2015-05",18,619
"3951","Netherlands","2015-06",25,644
"3952","Netherlands","2015-07",22,666
"3953","Netherlands","2015-08",23,689
"3954","Netherlands","2015-09",14,703
"3955","Netherlands","2015-10",32,735
"3956","Netherlands","2015-11",27,762
"3957","Netherlands","2015-12",20,782
"3958","Netherlands","2016-01",22,804
"3959","Netherlands","2016-02",16,820
"3960","Netherlands","2016-03",18,838
"3961","Netherlands","2016-04",12,850
"3962","Netherlands","2016-05",11,861
"3963","Netherlands","2016-06",10,871
"3964","Netherlands","2016-07",12,883
"3965","Netherlands","2016-08",7,890
"3966","Netherlands","2016-09",17,907
"3967","Netherlands","2016-10",21,928
"3968","Netherlands","2016-11",23,951
"3969","Netherlands","2016-12",16,967
"3970","Netherlands","2017-01",11,978
"3971","Netherlands","2017-02",16,994
"3972","Netherlands","2017-03",8,1002
"3973","Netherlands","2017-04",10,1012
"3974","Netherlands","2017-05",12,1024
"3975","Netherlands","2017-06",7,1031
"3976","Netherlands","2017-07",12,1043
"3977","Netherlands","2017-08",18,1061
"3978","Netherlands","2017-09",8,1069
"3979","Netherlands","2017-10",12,1081
"3980","Netherlands","2017-11",17,1098
"3981","Netherlands","2017-12",12,1110
"3982","Netherlands","2018-01",10,1120
"3983","Netherlands","2018-02",13,1133
"3984","Netherlands","2018-03",14,1147
"3985","Netherlands","2018-04",15,1162
"3986","Netherlands","2018-05",9,1171
"3987","Netherlands","2018-06",14,1185
"3988","Netherlands","2018-07",7,1192
"3989","Netherlands","2018-08",13,1205
"3990","Netherlands","2018-09",15,1220
"3991","Netherlands","2018-10",15,1235
"3992","Netherlands","2018-11",11,1246
"3993","New Caledonia","2014-10",1,1
"3994","New Caledonia","2018-01",1,2
"3995","New Caledonia","2018-06",1,3
"3996","New Zealand","2010-08",4,4
"3997","New Zealand","2010-09",2,6
"3998","New Zealand","2010-11",3,9
"3999","New Zealand","2011-01",5,14
"4000","New Zealand","2011-02",2,16
"4001","New Zealand","2011-03",3,19
"4002","New Zealand","2011-04",5,24
"4003","New Zealand","2011-05",3,27
"4004","New Zealand","2011-06",5,32
"4005","New Zealand","2011-07",2,34
"4006","New Zealand","2011-08",4,38
"4007","New Zealand","2011-09",3,41
"4008","New Zealand","2011-10",5,46
"4009","New Zealand","2011-11",4,50
"4010","New Zealand","2011-12",3,53
"4011","New Zealand","2012-01",8,61
"4012","New Zealand","2012-02",1,62
"4013","New Zealand","2012-03",8,70
"4014","New Zealand","2012-04",4,74
"4015","New Zealand","2012-05",4,78
"4016","New Zealand","2012-06",5,83
"4017","New Zealand","2012-07",8,91
"4018","New Zealand","2012-08",5,96
"4019","New Zealand","2012-09",3,99
"4020","New Zealand","2012-10",3,102
"4021","New Zealand","2012-11",4,106
"4022","New Zealand","2012-12",1,107
"4023","New Zealand","2013-01",3,110
"4024","New Zealand","2013-02",3,113
"4025","New Zealand","2013-03",8,121
"4026","New Zealand","2013-04",5,126
"4027","New Zealand","2013-05",3,129
"4028","New Zealand","2013-06",6,135
"4029","New Zealand","2013-07",2,137
"4030","New Zealand","2013-08",5,142
"4031","New Zealand","2013-09",1,143
"4032","New Zealand","2013-10",4,147
"4033","New Zealand","2013-11",7,154
"4034","New Zealand","2013-12",4,158
"4035","New Zealand","2014-01",3,161
"4036","New Zealand","2014-02",5,166
"4037","New Zealand","2014-03",6,172
"4038","New Zealand","2014-05",3,175
"4039","New Zealand","2014-06",6,181
"4040","New Zealand","2014-07",4,185
"4041","New Zealand","2014-08",5,190
"4042","New Zealand","2014-09",7,197
"4043","New Zealand","2014-10",3,200
"4044","New Zealand","2014-11",4,204
"4045","New Zealand","2014-12",6,210
"4046","New Zealand","2015-01",4,214
"4047","New Zealand","2015-02",1,215
"4048","New Zealand","2015-03",3,218
"4049","New Zealand","2015-04",1,219
"4050","New Zealand","2015-05",7,226
"4051","New Zealand","2015-06",10,236
"4052","New Zealand","2015-07",14,250
"4053","New Zealand","2015-08",2,252
"4054","New Zealand","2015-09",2,254
"4055","New Zealand","2015-10",11,265
"4056","New Zealand","2015-11",5,270
"4057","New Zealand","2015-12",4,274
"4058","New Zealand","2016-01",4,278
"4059","New Zealand","2016-02",16,294
"4060","New Zealand","2016-03",10,304
"4061","New Zealand","2016-04",5,309
"4062","New Zealand","2016-05",9,318
"4063","New Zealand","2016-06",2,320
"4064","New Zealand","2016-07",5,325
"4065","New Zealand","2016-08",3,328
"4066","New Zealand","2016-09",9,337
"4067","New Zealand","2016-10",9,346
"4068","New Zealand","2016-11",9,355
"4069","New Zealand","2016-12",7,362
"4070","New Zealand","2017-01",8,370
"4071","New Zealand","2017-02",3,373
"4072","New Zealand","2017-03",3,376
"4073","New Zealand","2017-04",3,379
"4074","New Zealand","2017-05",2,381
"4075","New Zealand","2017-06",2,383
"4076","New Zealand","2017-07",4,387
"4077","New Zealand","2017-08",4,391
"4078","New Zealand","2017-09",6,397
"4079","New Zealand","2017-10",4,401
"4080","New Zealand","2017-11",5,406
"4081","New Zealand","2017-12",3,409
"4082","New Zealand","2018-01",3,412
"4083","New Zealand","2018-02",8,420
"4084","New Zealand","2018-03",5,425
"4085","New Zealand","2018-04",7,432
"4086","New Zealand","2018-05",3,435
"4087","New Zealand","2018-06",5,440
"4088","New Zealand","2018-07",3,443
"4089","New Zealand","2018-08",9,452
"4090","New Zealand","2018-09",6,458
"4091","New Zealand","2018-10",2,460
"4092","New Zealand","2018-11",4,464
"4093","Nicaragua","2011-02",1,1
"4094","Nicaragua","2011-10",2,3
"4095","Nicaragua","2016-07",1,4
"4096","Nicaragua","2016-08",1,5
"4097","Nicaragua","2017-08",1,6
"4098","Nicaragua","2018-04",1,7
"4099","Nigeria","2011-08",1,1
"4100","Nigeria","2013-02",1,2
"4101","Nigeria","2013-12",1,3
"4102","Nigeria","2014-10",1,4
"4103","Nigeria","2014-11",1,5
"4104","Nigeria","2014-12",1,6
"4105","Nigeria","2015-06",2,8
"4106","Nigeria","2015-07",1,9
"4107","Nigeria","2015-08",1,10
"4108","Nigeria","2015-10",2,12
"4109","Nigeria","2015-11",1,13
"4110","Nigeria","2015-12",1,14
"4111","Nigeria","2016-02",1,15
"4112","Nigeria","2016-03",2,17
"4113","Nigeria","2016-08",2,19
"4114","Nigeria","2016-10",1,20
"4115","Nigeria","2016-11",2,22
"4116","Nigeria","2017-01",1,23
"4117","Nigeria","2017-02",1,24
"4118","Nigeria","2017-03",1,25
"4119","Nigeria","2017-04",4,29
"4120","Nigeria","2017-06",1,30
"4121","Nigeria","2017-07",1,31
"4122","Nigeria","2017-08",1,32
"4123","Nigeria","2017-09",2,34
"4124","Nigeria","2017-10",3,37
"4125","Nigeria","2018-02",1,38
"4126","Nigeria","2018-03",1,39
"4127","Nigeria","2018-04",1,40
"4128","Nigeria","2018-05",1,41
"4129","Nigeria","2018-06",1,42
"4130","Nigeria","2018-08",2,44
"4131","Nigeria","2018-09",3,47
"4132","Nigeria","2018-10",3,50
"4133","Nigeria","2018-11",2,52
"4134","North Korea","2017-12",1,1
"4135","North Korea","2018-01",1,2
"4136","Norway","2010-08",7,7
"4137","Norway","2010-09",4,11
"4138","Norway","2010-10",2,13
"4139","Norway","2010-11",2,15
"4140","Norway","2011-01",5,20
"4141","Norway","2011-02",3,23
"4142","Norway","2011-03",1,24
"4143","Norway","2011-04",5,29
"4144","Norway","2011-05",5,34
"4145","Norway","2011-06",1,35
"4146","Norway","2011-07",5,40
"4147","Norway","2011-08",5,45
"4148","Norway","2011-09",2,47
"4149","Norway","2011-10",5,52
"4150","Norway","2011-11",4,56
"4151","Norway","2011-12",1,57
"4152","Norway","2012-01",9,66
"4153","Norway","2012-02",4,70
"4154","Norway","2012-03",4,74
"4155","Norway","2012-05",4,78
"4156","Norway","2012-06",2,80
"4157","Norway","2012-07",2,82
"4158","Norway","2012-08",4,86
"4159","Norway","2012-09",2,88
"4160","Norway","2012-11",6,94
"4161","Norway","2012-12",3,97
"4162","Norway","2013-01",3,100
"4163","Norway","2013-02",2,102
"4164","Norway","2013-03",7,109
"4165","Norway","2013-04",5,114
"4166","Norway","2013-05",8,122
"4167","Norway","2013-06",5,127
"4168","Norway","2013-07",3,130
"4169","Norway","2013-08",1,131
"4170","Norway","2013-09",3,134
"4171","Norway","2013-10",5,139
"4172","Norway","2013-11",7,146
"4173","Norway","2013-12",3,149
"4174","Norway","2014-01",9,158
"4175","Norway","2014-02",7,165
"4176","Norway","2014-03",8,173
"4177","Norway","2014-04",6,179
"4178","Norway","2014-05",4,183
"4179","Norway","2014-06",6,189
"4180","Norway","2014-07",5,194
"4181","Norway","2014-08",6,200
"4182","Norway","2014-09",6,206
"4183","Norway","2014-10",7,213
"4184","Norway","2014-11",3,216
"4185","Norway","2014-12",8,224
"4186","Norway","2015-01",6,230
"4187","Norway","2015-02",1,231
"4188","Norway","2015-03",12,243
"4189","Norway","2015-04",16,259
"4190","Norway","2015-05",7,266
"4191","Norway","2015-06",16,282
"4192","Norway","2015-07",7,289
"4193","Norway","2015-08",8,297
"4194","Norway","2015-09",3,300
"4195","Norway","2015-10",6,306
"4196","Norway","2015-11",7,313
"4197","Norway","2015-12",5,318
"4198","Norway","2016-01",3,321
"4199","Norway","2016-02",4,325
"4200","Norway","2016-03",5,330
"4201","Norway","2016-04",3,333
"4202","Norway","2016-05",2,335
"4203","Norway","2016-06",5,340
"4204","Norway","2016-07",5,345
"4205","Norway","2016-08",5,350
"4206","Norway","2016-09",7,357
"4207","Norway","2016-10",9,366
"4208","Norway","2016-11",4,370
"4209","Norway","2016-12",2,372
"4210","Norway","2017-01",4,376
"4211","Norway","2017-02",2,378
"4212","Norway","2017-03",2,380
"4213","Norway","2017-04",3,383
"4214","Norway","2017-05",2,385
"4215","Norway","2017-06",4,389
"4216","Norway","2017-07",2,391
"4217","Norway","2017-08",7,398
"4218","Norway","2017-09",5,403
"4219","Norway","2017-10",4,407
"4220","Norway","2017-11",5,412
"4221","Norway","2017-12",1,413
"4222","Norway","2018-01",9,422
"4223","Norway","2018-02",4,426
"4224","Norway","2018-03",4,430
"4225","Norway","2018-04",3,433
"4226","Norway","2018-05",3,436
"4227","Norway","2018-06",4,440
"4228","Norway","2018-07",4,444
"4229","Norway","2018-09",6,450
"4230","Norway","2018-10",6,456
"4231","Norway","2018-11",5,461
"4232","Oman","2012-05",1,1
"4233","Oman","2014-07",2,3
"4234","Oman","2014-11",1,4
"4235","Oman","2016-08",1,5
"4236","Oman","2016-11",1,6
"4237","Oman","2018-01",1,7
"4238","Pakistan","2010-08",3,3
"4239","Pakistan","2010-09",1,4
"4240","Pakistan","2011-02",1,5
"4241","Pakistan","2011-03",1,6
"4242","Pakistan","2011-04",1,7
"4243","Pakistan","2011-05",2,9
"4244","Pakistan","2011-06",1,10
"4245","Pakistan","2011-08",1,11
"4246","Pakistan","2011-09",1,12
"4247","Pakistan","2011-10",2,14
"4248","Pakistan","2011-11",1,15
"4249","Pakistan","2011-12",2,17
"4250","Pakistan","2012-01",1,18
"4251","Pakistan","2012-02",1,19
"4252","Pakistan","2012-03",2,21
"4253","Pakistan","2012-04",2,23
"4254","Pakistan","2012-05",5,28
"4255","Pakistan","2012-06",5,33
"4256","Pakistan","2012-08",1,34
"4257","Pakistan","2012-09",1,35
"4258","Pakistan","2012-10",1,36
"4259","Pakistan","2012-11",2,38
"4260","Pakistan","2012-12",2,40
"4261","Pakistan","2013-02",4,44
"4262","Pakistan","2013-03",3,47
"4263","Pakistan","2013-04",2,49
"4264","Pakistan","2013-05",3,52
"4265","Pakistan","2013-06",1,53
"4266","Pakistan","2013-07",2,55
"4267","Pakistan","2013-08",2,57
"4268","Pakistan","2013-09",2,59
"4269","Pakistan","2013-10",1,60
"4270","Pakistan","2013-11",2,62
"4271","Pakistan","2013-12",7,69
"4272","Pakistan","2014-01",5,74
"4273","Pakistan","2014-02",1,75
"4274","Pakistan","2014-03",5,80
"4275","Pakistan","2014-04",2,82
"4276","Pakistan","2014-05",2,84
"4277","Pakistan","2014-06",1,85
